sparcl_id,targetid,ra,dec,wavelength_peak,flux_peak,snr,fwhm_angstrom,spectype,is_airglow,notes
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,8335.200000000186,5.0819621086120605,11.536490240793661,3.2000000000007276,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,8503.200000000223,3.2771387100219727,10.20108984425408,4.800000000001091,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,8521.600000000228,2.6591134071350098,8.259209407440034,4.0000000000009095,GALAXY,False,CANDIDATE
007697e8-9ca1-11ee-bf02-525400ad1336,39627944821265645,196.567476642496,6.560588791690418,4520.800000000209,12.215386390686035,11.340654357906091,3.2000000000007276,GALAXY,False,CANDIDATE
007697e8-9ca1-11ee-bf02-525400ad1336,39627944821265645,196.567476642496,6.560588791690418,4524.00000000021,16.44869041442871,15.62524343925904,3.2000000000007276,GALAXY,False,CANDIDATE
007697e8-9ca1-11ee-bf02-525400ad1336,39627944821265645,196.567476642496,6.560588791690418,6016.800000000058,5.613966464996338,9.018715691105115,3.2000000000007276,GALAXY,False,CANDIDATE
007697e8-9ca1-11ee-bf02-525400ad1336,39627944821265645,196.567476642496,6.560588791690418,6075.200000000072,13.44314193725586,21.67654398815629,3.2000000000007276,GALAXY,False,CANDIDATE
007697e8-9ca1-11ee-bf02-525400ad1336,39627944821265645,196.567476642496,6.560588791690418,7962.400000000101,13.744943618774414,33.821452739718424,3.2000000000007276,GALAXY,False,CANDIDATE
0076cdc9-9d41-11ee-83fa-525400ad1336,39633318991367237,242.53618679158592,54.849686073122385,7332.000000000357,26.74898910522461,18.376888782142096,3.2000000000007276,GALAXY,False,CANDIDATE
0076e5af-9c98-11ee-be69-525400ad1336,39633325261851745,171.57933019051904,55.32351323393163,5090.400000000339,23.84556770324707,10.271044283203498,2.4000000000005457,GALAXY,False,CANDIDATE
0076e5af-9c98-11ee-be69-525400ad1336,39633325261851745,171.57933019051904,55.32351323393163,6872.800000000253,53.371055603027344,26.28690885678576,3.2000000000007276,GALAXY,False,CANDIDATE
0076e5af-9c98-11ee-be69-525400ad1336,39633325261851745,171.57933019051904,55.32351323393163,6893.600000000258,21.719520568847656,12.017776092374527,4.0000000000009095,GALAXY,False,CANDIDATE
0076e5af-9c98-11ee-be69-525400ad1336,39633325261851745,171.57933019051904,55.32351323393163,7033.60000000029,16.453815460205078,11.122910133092077,4.0000000000009095,GALAXY,False,CANDIDATE
007708ea-9d44-11ee-a310-525400ad1336,39628340792918379,210.2512812203899,23.62054237448723,5909.600000000034,4.417994022369385,14.445842615959263,3.2000000000007276,GALAXY,False,CANDIDATE
007708ea-9d44-11ee-a310-525400ad1336,39628340792918379,210.2512812203899,23.62054237448723,6086.400000000074,2.4160163402557373,8.159624919584088,4.0000000000009095,GALAXY,False,CANDIDATE
